id,from,to,Region,Input_polyline,Tollguru_Tag_Cost,Tollguru_Cash_Cost,Tollguru_QueryTime
4,"New Springfield, OH 44443","Middletown, PA 17057",North America,cbvxF`u}jNIcN{@|BoJ|VmA~CyAvDqBnEqXb_@cD|FqBzDq@pAce@x_AiDnFyHnE{MnHu_@bTiB`Ak@ZkGbD_GlDmCfBmHhHkTxRcGpEmDz@_ERcCTwGr@_JbAmChAcFlG_D{Fm@gBFe@[_A[IyA_A{ByDa@o@gClD_Bh@kA_Bn@wDvGcA|Ec@~@Ix@@nGp@b@FtFfAxEx@nBAvDyAxAkBxAsFXcKp@cElJeQfC{D~DkHzEsLrDqMzB_Nl`@qaEfAgLdCqWvBeOvAoGfDeLpEmK|Uwc@nGsL`\om@pHkQbAiDj@qBj@oB`@qAt@sBp@gBdH{Ynd@gpCjD{LrEyKnQsYbA_BhBuCtJgUhFkUzMyhAdDi[J}@ToBbC_Ph@wChCeLlA{Ezf@}jBrRgt@jDwOpDcUtEea@nFqe@TkBlJ{y@`D{PxDaKv[sj@fIqNvl@qdAlSm]lIaJ|G{EtMcFlw@cPzEgA|DmAzKwElIeFzLcKlLmNvLeTrBiE`@y@hAqCpZ_p@Z{@xA_Fx@sDnAgJHgAj@qM\kHvAsKvAyFvP{c@xG{a@nCcJrFuI~_@e]nFwI`CiKxDwb@`BgHdMs[lAwCdAkCh@uAnC{Gd@iAv@qB~EwMf@{A`F}Q|CuLpCgKlFaSlTww@hFwJjS{W`EaHrFuO`C_OnCaVrKe`@~Omj@|FoSpBwJbZ{vB|Ey]D]xA}H~AcETe@j@{@bH_GvH{A|Lo@lW_BdJmCtScNpA}@fu@{g@bM_JpDyE`BmD|A}FpK_n@fD}K|E}Kbu@u{AlKqTfDgJXaA\iAjDePhG}d@|Fkb@zGoZXaAtIyU|IaQpKoOhViXnE_HhEeKjJ}ZrMwb@hD_LNe@Ng@`Ncc@fEmJnF{Ifj@ot@dJaJnKqIrRaMfOqJhnAmw@fDwBvKaHnAu@l@_@vBoA~EkCdEyBjB_ArKuErMsFtAo@vAi@xB_A~o@sX`@QvFiDnC{CpCoFtHoTlT}m@zDuPxAuMDi@XkELiBhA}SJsAH}ApB{VxAkHbAuE`FcWx@yIRus@P}e@b@{G|AqJjCwIbEmIdTgXd@m@nImKhDuFnBkGr@mELuAFaAEyKwBwPoBwN]_JpAmN~BaHhE{J|BgFzFkOpAeKDgG_A_Y_@cQpAqM|AaFjBkDxJoLx]a`@lJsHpAw@nJcFpLkE~HgB~O{Bb@GxBYxHgApDiA~GkFfDsFbCyHPq@nBwIbEcRR}@zB}Kj@wMwEwl@DoKvAmJbSie@hAeDxD}MXeATs@Rs@n@_C|AuFrBkHb@yApAsDxBuExD{G~Ri]rLkTjB_GfAcI@aXfAaMvBmIlHiRjAiDvFqVlBaRd@oVm@oWe@eY\kGnAeIfEoLhPgUxBsEpAqElJeg@VoA^oBvDeMhGmLdIeJdE_EzKoKle@ee@|CeFvGeObCqFxDgGnEoExSgM`SyOpIgE~PkHrDyBvEgFnC{FvBsKfAw^x@oJjAcGnLcb@nGgS`EuF`EsCrHkBxJk@vCUzCS~AMnFc@~AQd@Ef@Gz@MxHaAfPwB|HcAlLwAzB?bJf@dCMzHaB~GmBtEmAnCiA|BkBdCeDrBmFbEkTNu@rAuHLy@`@iGLuJf@yRt@{DhBqEnDiE~AoAlFiEnCgDdGcNhJmU|FuMlCkDrDiCbFgBtLi@~HQfFo@~HiDbSqPjJ}DdEuAfBm@zG}BdGuBlSaH~Ak@bDmA`FoDlDsErPg_@zFyJxFkEpd@}TbuAuh@|HqD~M}ItScN|E}BfF{A|G}@jf@yAnFi@dF{AfOqHtGgDvAu@z@c@l@[fIcEvAu@|CkB^WxC}Bb@]|DkEjF}HrKePlIaMzC}CtTsKnDcCvIuJnIcJfVmM~NkI|EcGlIeRfFcLbPc_@jBeH|@kGpAoLR_BpAkJzHmW~Uqq@|I_W~CgHxBwCbg@}e@tp@{w@nG}CdH_@pFbAzL~GzH|D~G~Axb@n@zED~EFnKZnFpArDlBd`@fYva@lPp`@pXbFxBlFtAfHt@nKAvIkAzFgBhMsHtOeLzdAiv@hCoAhEaA|DKfHp@fCVlBRhFMhEaAjCuAlB_BnCeCxBqB~B}BpKeI`EeBxG_BbjA_Qxa@gB|fAwDj[kAbHqAhFgDbDsDbCcF|AyFxEwZpMcy@pDgTz@uC`D{FrDuDzDqBpJiAbOWvFKxF_Ab[gQhEeCdMmIvFgH`BaDhEoNnC_YnCyKfG}JxJyHnA}@hQgNrNqUrNiWlAyBjBiDjAqBfAsBXg@Ra@lJ_PvFuFj@a@rIaGtHuFlAoAxBcD~@kBf@qA`F{PxDoGtHcGxE_IhBsHf@wFEqWF_RjAiIr\o|@tBuHbGwUhJyVh]yw@hL_XtMu[rKeh@dCcHrEgIlHwH|WuNfGmGpBaEhOqe@`AyCtN}d@tLok@zDaLl^ss@`GwLxBwFtB_JPcAxA{K\}B`@qC`B_HhDqFnOyK~EkFvM{Xr@_BnPw_@`IgYpGcKhD}HvAcH`Gsb@TgKEsPGsMWmNaByH_BwC_KiKiCuEeE_TcAaKe@mOl@{JpB}FbDaEjK_JpBwAlLwHfFcIxFqIbAcAlDuElBaEtRoc@nNe^pCqDvCwBvHcCbUmBfK}@tFqAlFaDjEmFdQoZVc@hCqEjDmEpEqC~PwCjDqAbGcEvFeIpNwa@fF{OdAaD|JqZbF{O~AiJRwAnCiUDyFs@qHwAkFaNcWwF{Q_^itBgVuuAiF_p@{@wKeBgU}AmSyGoy@yByIeDoH}Sod@kAcIJuIn@aExMw`@j@}AdDcJbC_EnGmFbMiEbFcEvDwIt@sFHoF@iPl@aMlCk]lByKzQie@hA_G|B{U`BuHbCaGlFqHhFkHrGgLdKkQpHiO`BaI`@sKk@iIs@wDyFePyH_UoAoJMwG@gBTaElF_[lDmR`Joe@~AiFlEoHpHaF~EgAlKLrYrB~IUfGgBpD}BnDiDnF{HvK_Qv@}BzDuN~AyFpF}QnIwMxMmS~F{PbCcPd@uLWcm@x@cKpBcJ\gAbC{FbFoHzSiRhEwE`EqIhBgIxEy[lAeIPmAhEwTxEaIjC_CxA}@hOiFtCuBzEsI~AiJdBcJjB}E|HaN`RyZ~UqQvAaAfTqOdDyEt@{A|IqSdCcJ`@}Iw@oSb@sJtBcJdCwElXi\lRcUvFoFzh@i^bGmGlDgGbCyGn@aClDkLnB{GxEeOrDaGlDuDx@w@pAmA~k@ok@bFsKhCoNlF}`@nCkSrBcIhEgI`HsHbFuFd@q@vDeJvEkShGoXrA{FTgA|UggAp@gJ|Agr@PuHnCejAhEsiAhAiVlCqYhAqJ~@aIdBcPtPc|ArF}[xd@{mBl@sCpG}b@nMmdBz]yzEjCg]VeDdBoN~E_OtBoEvCaHbBuEVy@Ts@z_@}kAtR{h@XmFAk@c@kEkAgDsB}Cm@y@}RuVyAmBmA{AaDkEaBqDwAoIBmIlCyMlBoEtHeKbCaDtZe[vDaHnBeKHkCOsH_AyFmBkFwB_DcH}E{TeIiQoHkC{CkE_IcFwEa_@sRgI{EmEiFiReXkNqYqCiEmKeLiHgNsIwKkCiIg@yITqEzAgHpYop@xGkOpNo\xAkG|@_KNoDH}BP}EFiBfAa]QeIqA_McGyh@gd@_`EwBaMoDqJ{DiGsIyIknA{nAyAwAqL_MyGqJmJuRaGsSwCgQeByW{CyjBq@wYsAuNuOa`Ai[mlByAkJe@aKTyHv@yF|BaIdDmGtGqGjDgBlD}@`QeApDyAzDgEnB{Ef@{CHuK{AwHgIiQeJsR}IiRaHaOgKwSsQcSqIwImf@mg@ok@wl@w[o\cHgH_@a@[[uEwEeL}LkEmHyD{KoBaLoAqNkKsmAa@_Z|B{m@Bm@Bi@n@cZOqHIwBMkEC{@C{@EqAGwBSeQ@g@@OdAiIx@eDd@uAfA}BzDqFlGsG|FyD|OqElK}FnGsF`E_FbGeHfOqPbEsDdA}@|AyA`CqCxFuKdOwd@`BoDvBeE`QsVvPeUtLcPdAuAnKeMjMaLzCsDtCoFjDuKxAgKJ}AHoBAeyA?iCAuJHuHtAyJlCcHfIaMlLeQrFmIR]Z_@~HeN~AgGx@eHFaHgCid@[uEYoEMcBi@yIkAqImCoIiEcHoFoEgH_DwIuE_GgIgCyIw@wL@aAD_B`AoIbCsKxCmOd@iJ`@sMdCcNnByEhVcc@rBuDjB{DRa@Re@nDsM|AiO`Dcx@~@}JjF}[r@_KIsK{Bgc@AePlF{a@p@{ElCwObJqRlB{HbBmPhBuLvF{NXq@Re@hIcR|GaPnAsEp@uI@{I@cKTiMdAqHjAsD~@qC|CsI|JsZjAqMz@i]z@iKjMuf@z@mMNkl@eAoOkDkRuFaZ{@sE}@yEq@sDIe@WsBOkAq@sFi@aFkAuUEaHAsDRqM@e@f@sIzBmSl@iDZkB`@sBf@gCl@uC`@mBRkAnAgMFkJ{@wLeB{IkEuKkGgIyIuHiS{PeMwKoHmI{\ee@eMyP{DaEai@g`@iGaHgEmHwCsHwAeFmAeHa@kCaE}VaD{KaVsg@s_@cx@yFqOaF{Q{C{OcCiReG}m@{Nci@kAyN?aCnAk[h@kLpBke@IiNiAkGkCoGeH{Goe@qX_HoGaZ}\qCyD{F}MgCaMqFcd@a@eDgCsPiBwG}CqHiI}L{OsPaF_HkBoFiAmHQsIr@uIvC}Kz@sC\iA~EsPhQil@bCeHlF_KnSu^bVep@hEgMrBiJv@uGToJYuH{B}QWyIdEyf@_@k\JsDhBsQNgCKaHoCqMmAiEkCeMUiJpAsMpEaOdKa\xSqp@rCuMdAiKN}R_AgNeB{J}HyWgCwMqCwWqDe^_CiPaBoGcVor@}FgK_FaFeCmBg@_@k@e@iRaOu@i@yAkAiBwAqDuCuLwJmDeF_C}GkCiOeBuFkIeO{I{WiWae@_DyHS{@aAmMf@wHx@yDdFaQd@iFGgGk@iE}AcF_MoToQ}ZwByFm@kCgBaPeMmmAs@oLNiH`Ey]TqRg@kI}AyJuCoJ}B{EeEiGkf@kh@eCmCsX_Z}EwIaB}Gi@cIFkHfC_XXoCdIsv@lEmb@bCuUfB{PTuGk@mHeBcG{AgCuFcFoGcF}GyIcMqV_AiBgBoDg@cAo@oAgGuLkPe\ed@}|@kp@qqAm[sn@eHmQe@qAeCaI{I__@aJym@u@mFuP{iA_DuLuEmLqGkLenBwqC}CoEim@_|@iEiI}BoHmAmHwB{^_@_H_AkQcC{c@BgK|AoKtFuPpKk\zf@o{AbDgKvc@ssAz@}GCwLYeGcAgEkBeFkCcE}S{Q_EgFqBwEgUcv@uEoM_@u@{LiXw@cByB{E_GqLsE_Lw@_B}@mBc@_AyA_DWi@eDaHqAoCs@}AqGsRkDcReJ_aAyWqrCkNqzAoGyq@k@mG[cDwBeU_ByPWoCSuBs@uHaFci@iAyLsAuN}Fon@[gDe@_FmBkSoC}Y_Dy\MuAkA_Mof@ekF_@cEmDw_@_KqfA{Cq\e@iFci@czFuQwoBsBo\_AqXMiFc@o^IoI_L}oKCuCM{MIgGq@cp@IsHOsMUyUk@wg@{A{wA_Buj@{E{z@eG_p@iIao@yXodBm@uDcz@yfF_Jkk@UkBSkBKaAw@uHoAmRImAGkAOyEWmIKsFGkGGaLAoBIcQEel@p@iWbBg\hC_YxKsq@dBmJfG}[pKgk@`[abBr_@uoBf@{BlGeY~i@{cCbLug@rWmkAjAeJh@{LwBwlDP{Vp@}PDaA`@yIZ}FFgAHgCj@}LDoARsFV{HPkHHyF?uA@wIcA}`@_Eya@eDkRwG{\}CeP_AmJLcMlB_MbTu`A`ByQNsNa@cMy@kI_Ha^aA}EqXirAkJk\K[oLg_@uUeu@cH{TiBiHQaAMw@aAeIKaBGqP|@}M\uBbAkFvA}E\aAdBiF|C_J`BuE~GwUnSmhAnN_e@|Ko^hH_^pDk^t@qVCgUkC{h@uCeOyEqJeDyDMO{r@mp@uFiF{FqFwAqAgEyEuA}BgB}EgAaGoA_QCsDAkA^{D`A{BbBwDUyD}AqA}D\yGjAoA\]Ja@Js@PaAXiBa@}BiCoIqBaGgJgAwCiDmPeBqXsEq{@WsH@{AGiQJwKXoDrAsCvLkFlDyA`b@wQ~DqAxFw@hHB|GhAjGjCfIbGxPrM`C~BpC|ClCxGjArApM|BRD^}ENiB`@oERgCRaCL}AJsA`@oF\eElAaSXcDt@_IhA}KhAwLj@mHFmAHoCBmC?}@C}DGaBj@Fd@FrDd@x@\f@yAv@uBrA}Eb@oBdAyETeAjEsSk@WeAc@s@U[I,31.2,,18:09:06
7,"Burlington, ON L7S 2J8, Canada","Brampton, ON L6Y 0L7, Canada",North America,gmmgG`wdfNqAr@s@\mB|@w@^TfBh@jCTbA|@zDNt@Z|AVpA?|Bc@pAwJzH]LUJaFrBcB|@_LvA{CHy@?mEBy@DkDh@{@XoBp@cBfAoJjFwJxAcHb@{DFeS\ycAdBaqAbCafAfEmg@rBcNJoTeA{PkCy@SgMkDwOmGcJ}EwO_LuSeS{TcXoQiTmeA{oA{c@oh@qOoNiMqJyK{GkPeIyUsIwW}FcTcCkn@sEeR_DgMmEkNuH}QuPmXg`@sk@g|@cE{EqHcGkCqAqJwC_b@{FaHoBqKcFcOsL}hBs|BgIuJ}LcOwDkCaGqB}G_@oFf@wGhCsDtCcEzFiKjUqPl`@qFxLiJvPwi@ty@qL|NmXp\iGhKuLbWyNdVks@lfA{]he@uKvR_MvSkg@vu@gCrD}IfM_G|EsElB}F|@oGIeGwAi@WcG_EgGaHeKoP}Umf@cCkE}VuZwQyV}HoMgFcKuI}SmDuLsB}JyHen@_ByHwEsUKaDb@iJ}AgEe@l@aErFq@`Ag@v@eDrFaAdBqClFcGdK_AoAW_@}CuDk@q@,13.16,,18:09:12
9,"Oklahoma City, OK 73142","Joplin, MO 64804",North America,klhxEppyrQyC?yB?mA@s@?eE?U?uQBwBQ{A?c@}LkAyNw@gNAwq@AkN?wb@?{BDqT@_C@gATuk@@wB?i@?c@X}Z@sB?q@FeL?_E?oGFui@?]?_ADs_@Fya@?{B?}DBs]?{@@gKBkPD_U`@aL~@oJLgAjHg]r@{C~G}Yb@kBbGsWz@sDFY\uAr@}CnBuIb@mBb@mB`EoQ\yATiAVoAzAgJv@sGJw@NmAb@gEHgAFy@x@}N^aR@w@c@y\Y_F_Eyb@wAqWa@eq@YgnBUi{BFuVCkLLaKl@gH`@sBXaAz@cCnDkLN_ARqAPgHEcBEg@U_BOgAa@aDMeAkGuk@_AePcDcZaC{RiFm[}Gyl@qCyVmMoiAyq@ubGgj@c|EK}@{l@_|E_VimBKu@mDoY{A_MkBkOaF}`@Iq@KeA{@uIkD_b@}AeRo@{HoBeVOcBeF}n@m@oHwAcQcFcn@i@mGGo@u@aJ{@sKkD}b@a@iFsc@upFeC_TUyAaBoKyRu_AunAw|FMo@ka@gmBEQEQwZqwAiDyO]aBaIg_@g@wCYqAcC}KkAgFk@gCiAoFoK{f@s@cDyGe[sFkWqAkGaMql@qd@geDed@_dDCOCSmFa`@}h@ezDeUcoBeHmm@{M}iA]yCy@_HE_@E_@Ky@]_DeAaJWwBa@qDGg@w@{GsEy_@]{Cm@gFuIst@Gi@_Ier@gBoQwOs~AGi@iF}h@wJmbAGi@eq@o}GcCuXaBcTyBgYGy@kj@unHEi@oNklBwAkREs@_@aFOmBmCg]{D_YiBcK[gBcA{FKq@{PkaA}@cFoAoHOu@UoAa@yBsAsHOw@g@yCY_BKi@g\mlBEUESc@cCa\yjBmGeXWy@yG_S_BmEcAuCiAcD{IsVo@kBc@mAw@yB_bCe|G_@cAuPqe@wd@kqAoE{OoDyPUkAetBkqLoS{jASiAifB}fJWkAyBkLoQms@sFaTc@gBoDgNkBoHa@{AW_AsIm\{GsWgEsOwKkYmKgSuJqNeJsKaJwI{n@}e@qOcOgMaPmZod@azCwsEi@}@aj@{y@[e@}DeGw^oj@{A}BaZed@]e@svBacDe@s@[e@kGmJoCeEe@u@ujBwrCYe@_tBs_DgGmJgAcB}@wA[e@OUqB}CgAqAaVe`@Yi@}@iBqAqCaGcOeDyKeFcVeSk`BcAcIEYEWkJ{u@eRybAKk@cCoMkGa\[gBKk@aNms@yLko@k@wCkBwJIa@ScAiAeGKi@eBsIqAwGKk@y@qEkAmGuGm]mCyLgCcHaDiGqFcHuFyEsD{BmBeA[SwCcBqCsAy@_@gBo@kBo@yEkAw@Qc@ImB[sFeAuIqBuFmDqEyFiNcQsc@qWes@o]_@Q]QocBmy@gKqF_JaHmLoNkZok@}@iB_GqP_B}CyI}Mch@ke@cLaKmDcDgDwEiDmJWyBqA}MCoBCoGBkJ@wT?qEHq~@Cuc@Dwi@?_Ls@{JiBkOm@iL@cCD_REgm@?y@?[?kAt@iW@cY?o@?o@Eiy@cCkb@K{L?cA@eV_@wrAEsCAYaAsb@OwFo@eImEyUaBsFmA_D}IqPo@aAcA_BcBmC}O{VyA}BuBeDm@aAi@{@aDiFa@m@mJ{N}GwKq@cA_GmJkBwCkDqF_A{A}@uAqAqBqAqBcA_BkAiBWa@gAgBU]{v@{mAsHuL]e@Yg@oPwWgVw_@o]ej@wGkKIOcCwD{j@e}@cDiFkBuCyA}BcDeFiAiBoDyFqAsBqB_DgKiPqN_UqZaf@eGoJoAqBcH{KwFmJmFkMOc@Sq@wCmLMg@G[gBqL}@sYDkL@yB@oG?aA?s@GmaB@{K@mQ?_X?{B@i`@?aA?}@?}A?sV]eoBEmJEyEMgZKwUSii@CmECoCnA_SrB_R@uEq@wFqCqGa@y@gG}D{Eu@yDPkM`DeIx@uEA{DAqA?}@?mC?_NCcB?u@?y@AiS@gJ]aHkBmAm@oAy@eDyC{O}S]e@kh@}q@wNoRmSoXaLoOgCgDeCeDOSuAkBg@s@}LqO_bBuxBw^gf@gWs[}UaWm@o@_KoKyA}AyIiJMMeNoNsAuAyf@eh@qi@}j@wq@os@if@ug@QQmcAyeAgDkD{m@yo@aMqPaN}VaNk_@sHyTwDaLaCcHyJuYaAwCa}B{|GOc@auAwbEwG}ViG}\qScqA}TyvAwGe[cL{\mFmLqIgO_DwEyKiNaMaMgcCmyBeEqDOMeEyDMMMMcxAoqA[[}uAqoA[[yn@kk@[YgxAyqAqG_GqF_F{WeVKKOM}BuBsV}T}OePsGiI}IoNsVaf@Sc@ibAmoBSc@maAwmBSc@wo@mpAUa@}pAehCUc@a_@st@eRo[_[a`@Y]eQuSgtAs`B[]u`BwnBKMMOsh@qn@wLaMgMoKe^mUoIgFOKs@c@OKqN{IeAo@kAs@oLmHgBgAeI}EwA}@iBgA}CkBgEiC]SUOkn@u_@i[uRwrA{x@uUuNKGSKeQmLc@[cNiLwFsFw@y@kBqBgAoAwKgNqBuCyJgPGKOWiMeXsK}ZuSiy@uCuLiEyPc@gBgAoEqAgFSy@qB}HyGiT}EuM_B}DaCsFm@oAKSO_@yGuMmDqGgDyFoCgEsAsBy@kAGIqAsBwBeDuFmIkEaGc@o@{AyBcD}EaNkSwE_HKOKO_SwYw_AcvAuQmXyIoPqI_TcJ}Ycw@mgCOg@uRwn@iGaSmNwd@IWEOgj@ihBOg@mGqSmuAoqEyF{QGSGSad@yyAOi@ig@ynBOg@mIc\uH_Z}DoOuVeaAeCuJyAyF{EaRkCeKqCuKk@}B_@wAmKs`@yD{KaGuMSa@kIuNuHkK_SeSoLoIkK}FiW_K_@OcxAsh@OGOGesCcdAmxDsuAuuBsv@azA_l@}m@}Tqn@yT_MmEqFoBkJaDm@UwI}Ck@SgTsHk@QWIeAa@}By@_DiAyK{DmKuDeUaJyNkIaPaM[Y}I{I_LgNqIuMoGyLuIaTcIcWOg@gj@ygBGSGScm@unBOg@{Uqv@oNyd@uG_WESESgAuEoIwb@u\sfBkF_YgWatAKi@{Yi}AKi@qMwq@kSkdAcHsU{IaTkLwS_W_^W_@kx@}hAW_@eeAcyAW_@o_AcqA}p@cs@eNoO_NeSeB}CmA_CiG{MsCcIcAyCsAeE}CiKaG_[iAeJw@mHY_CUyBQ_ByHiw@eFah@uEue@_AkJ_AmJO}A[_DcHss@QcBu@sHyCyZ[wCeHys@OaBsBqSiDqRqBaHa@eAeAsCcCuFwDyGaAyA}JkLucA}|@{GsGgIaLiEuH{AgCoDqGyGkLaD{FsDsGeEmNg@aAgJMqEKuDCqFI}MUAl@?XEpHwBE,10.3,11.5,18:09:18
12,"Central Square, NY, United States","Ludlow, MA 01056, United States",North America,_fqaGl_e`MFXFDXWKa@GKa@w@McCKkCEaB_@c@{BgCqMsKiJeDoCyBeAaB{OiUiH_VaDeKmJiNcEoDmI}FuGiKi@aAmR}[_KqWgCqLWcCgBuPtCLbHlG]jB}AMcK}D}[qHoGeCqH}EmI_JoEiH{E}F{EwDoEsB{HiB}EW_g@`CiF[mCOePk@kG`@iAJs@FqAJmAJ_CL_AOo@y@QeBjAoCnIyKj@w@rR_ZnKoSdLeXdNwa@pLoe@jUi`AfH{TnC{FtCsEv@gAhAyA`BoBtg@gi@zEgJbDsLfAeJZoKkBia@gAsYjAmSzB{LnC{JdF{LzE{HnGsHdIeGlLmF`WoIdKsDtJuEfNyJrFcGvEmIhDcKxA{Ij@oHDsLcBae@GmKfAqOlDiN`FmJvDkE`SiOxBwAlJ_K|CeFdb@s{@fUq\xI}LpDaIrBcGzB{KfB{Q`D}[vA}GdFkO~FePL_@DOf@mBbMgk@vCaKPg@Pc@lVcp@zFsN`E_InGeJV[fEyElAoAv@m@zD}C|BwBzPyOtFaEfF}BfEaAzFe@``@iC~Co@dFuBfFyDlFqGpCwFjCwIJ_@rKul@nAiLr@mMp@yd@fA}e@rByR|Map@H_@BSxUuaBd@qOQaVmAwvAEsFMqc@\qJJoBD_AVsEBi@dEkn@ZeWqDex@AUGaAiAaSWoEkBo]KkBEo@kAmSgA{Su@mOc@}GqCwf@uD}d@i@gPdCkbBf@wPxCaSfDeKtOaZjFiNlBuIfD}Y~LsiAlDkQbGgO`FeIdToStHwHbEeGzOy]xPi\bSaYdKeLlMmL~JuHzo@u`@lVgY|UiSfGaI|BuEjEiMnCeLlFo[bD_Z|Cud@r@qSZ_kAjA}TbEuXtBqIzFwPtF}NjDoMtHkf@hBuGpUsm@~CoPt@uLc@cViOwtAeA{NeA}gAyCwZgDsWm@aL@}KlA_PrBcKhCeIvUyc@zIuWfVay@hIcR`@o@`@o@rSsZfLaPbc@ec@pbAmnApN_S~N_WhH}JxFcG`RaN`CeBxCuB`Q_M|G}G|Zag@tDaEvUuRfEsErFiIdGqLbFwNdDaTpI_nA@kPmBkf@J_MxLspAlEo~@nBwOxCmK~D}I|HuMpG_O~CyQ^iNmAkm@tAiTtEgThP_k@rBoJbBgWTcJXqKRaOc@a\F}OzG}uAAwImCyz@tBmv@jBak@vAmNnEoS~LmY~JcUzLg[`FaRh@wCN}@n@_GnDw^pBgTLsALwA|Fkh@tLkv@`AgNnDg_B}@kVmCyQQaA}AkGoFuN_e@c_AmHgRqSaz@sAaLm@qLDuZDkVWmKI_CC{@Ag@IgDEuC{@m]EsDCiBMuFAoKMaXGqICwIWi\u@aLeBqM}FoUiJ{Rgj@wz@uEeJ}CoIcDgLiBoJsCaRqBeUOeDUoH@qSBw@By@JuCNuE`Buf@jB{TbE_TpXkcAbDgTjAsQn@qKViE\yGRmELeCXyQ?yFC{BMqFkKkwBqWqhF{B{g@W}F?g@VkFp@iAx@UjBbAL|CaBvCwIzIw@fDt@bLs@jFaArCgAhCWj@[z@k@fBvJfGfBpAx@d@h@PTFlAJn@?f@i@r@m@b@a@|@a@hFe@zEi@f@GdE_@ScGI{A,1.98,,18:09:24
